no2,elevation,population,landuse,road_density
0.1521374,0.15209103,0.004805638,0.71590924,0.0
0.15147126,0.15181637,0.0037284973,0.71590924,0.0
0.14836514,0.15196586,0.0029032421,0.71590924,0.0
0.14281905,0.15296912,0.0018242034,0.71590924,0.0
0.13783288,0.15271139,0.0014192532,0.71590924,0.0
0.13340664,0.15194201,0.001238422,0.71590924,0.0
0.12957716,0.15067315,0.0011914247,0.693182,0.0
0.12634432,0.15046978,0.0012507052,0.602273,0.0
0.12387329,0.15257955,0.0032367613,0.62500024,0.0
0.12216395,0.16090584,0.008010916,0.602273,0.0
0.12040877,0.17735195,0.009684877,0.57954574,0.0
0.11860788,0.19283772,0.009095356,0.602273,0.0
0.116855025,0.20571542,0.008015973,0.693182,0.0
0.11515027,0.2159133,0.006883148,0.67045474,0.0
0.11370087,0.221246,0.004995103,0.693182,0.0
0.11250681,0.22038269,0.0032994864,0.71590924,0.0
0.1112985,0.2218926,0.002344539,0.72727275,0.0
0.11007619,0.22515416,0.002267025,0.72727275,0.0
0.10661703,0.22896886,0.002504874,0.72727275,0.0
0.100921094,0.23215318,0.0025213542,0.72727275,0.0
0.095133424,0.23435521,0.0023786621,0.72727275,0.0
0.0892542,0.23522234,0.0024808408,0.71590924,0.0
0.08479828,0.2359407,0.0028110421,0.6818185,0.0
0.08176565,0.23592138,0.002826834,0.6818185,0.0
0.079956055,0.23658395,0.0026038764,0.6818185,0.0
0.079369426,0.23683858,0.0021768678,0.6818185,0.0
0.07955861,0.23659706,0.001567252,0.6818185,0.0
0.08052355,0.23770475,0.0009203041,0.71590924,0.0
0.07969922,0.23860002,0.0005839758,0.71590924,0.0
0.077085674,0.23698044,0.00062121823,0.71590924,0.0
0.07553434,0.23446822,0.00088290544,0.71590924,0.0
0.07504511,0.23241615,0.0010565701,0.71590924,0.0
0.07336056,0.23006248,0.0009593745,0.71590924,0.0
0.070480704,0.22920156,0.000735071,0.71590924,0.0
0.068133056,0.22922015,0.0005241744,0.71590924,0.0
0.0663175,0.23078656,0.00080066547,0.71590924,0.0
0.06491518,0.2312274,0.001727662,0.71590924,0.0
0.06392592,0.22972202,0.0028219754,0.71590924,0.0
0.06368601,0.22601795,0.0034796991,0.71590924,0.0
0.064195454,0.22045994,0.003739012,0.71590924,0.0
0.064395726,0.21284533,0.003423661,0.71590924,0.0
0.06428677,0.20240664,0.0025229887,0.71590924,0.0
0.06475687,0.18861914,0.0016788323,0.71590924,0.0
0.06580597,0.1732986,0.0012656772,0.71590924,0.0
0.065452576,0.15862346,0.0011324156,0.71590924,0.0
0.0636965,0.14977622,0.0011235029,0.71590924,0.0
0.061817765,0.14153004,0.0011204304,0.71590924,0.0
0.05981642,0.13499188,0.0009727129,0.71590924,0.0
0.008351266,0.23124528,0.002493788,0.71590924,0.0
0.008786976,0.22907853,0.0031899945,0.71590924,0.0
0.009658277,0.22855878,0.0043988535,0.71590924,0.0
0.010781407,0.22818804,0.0057104807,0.71590924,0.0
0.012156427,0.2270329,0.0076761423,0.71590924,0.0
0.013600349,0.22695231,0.008923689,0.71590924,0.0
0.015113175,0.22806907,0.008658434,0.71590924,0.0
0.01695168,0.23004198,0.0072897663,0.71590924,0.0
0.019115806,0.2320857,0.0054349964,0.71590924,0.0
0.020913541,0.23410702,0.0035289684,0.71590924,0.0
0.022344828,0.2359128,0.0020323894,0.71590924,0.0
0.023996413,0.23766899,0.001739989,0.71590924,0.0
0.025868177,0.23838091,0.0017751409,0.71590924,0.0
0.02831775,0.23976421,0.0018336317,0.71590924,0.0
0.03134501,0.24158478,0.0019309195,0.71590924,0.0
0.03423488,0.2436254,0.0019829674,0.71590924,0.0
0.036987424,0.24527168,0.0019587432,0.71590924,0.0
0.039893866,0.24629354,0.0020270003,0.71590924,0.0
0.042954206,0.24673772,0.002014745,0.71590924,0.0
0.04627049,0.24682212,0.0020023552,0.71590924,0.0
0.049842477,0.24674082,0.003293226,0.72727275,0.0
0.052402914,0.24667144,0.006041686,0.75,0.0
0.05395156,0.2478323,0.010636178,0.70454574,0.0
0.055467784,0.24863625,0.012363033,0.65909123,0.0
0.056951642,0.24975276,0.014596681,0.61363673,0.0
0.05968231,0.24968696,0.016905338,0.534091,0.0
0.06365991,0.2489016,0.015699115,0.51136374,0.0
0.06696361,0.24681139,0.0102448845,0.55681825,0.0
0.06959343,0.24545193,0.008628794,0.602273,0.0
0.071462154,0.24390507,0.0074113,0.6477275,0.0
0.07256979,0.24380136,0.0049185865,0.71590924,0.0
0.07472217,0.24677587,0.0038761375,0.71590924,0.0
0.077919245,0.24805212,0.0059771882,0.71590924,0.0
0.080442965,0.24590588,0.0074849864,0.71590924,0.0
0.08229339,0.24404764,0.007775699,0.71590924,0.0
0.0841856,0.2432499,0.006980246,0.71590924,0.0
0.08611971,0.23931146,0.006453992,0.71590924,0.0
0.08813518,0.23718977,0.0054307254,0.71590924,0.0
0.090232134,0.23844767,0.0052878857,0.71590924,0.0
0.08919734,0.23706579,0.0056190854,0.71590924,0.0
0.085030794,0.23376489,0.007088624,0.71590924,0.0
0.084655106,0.23162842,0.009489036,0.71590924,0.0
0.08807027,0.23286557,0.011293421,0.71590924,0.0
0.090840936,0.23307633,0.011605251,0.71590924,0.0
0.09296715,0.2348938,0.011920852,0.71590924,0.0
0.094504,0.24003911,0.012259732,0.6818185,0.0
0.095451534,0.24453282,0.010419195,0.6818185,0.0
0.097400844,0.24621058,0.0079291435,0.6818185,0.0
0.10035199,0.24820638,0.0067597087,0.6818185,0.0
0.10413551,0.24990559,0.005828874,0.6818185,0.0
0.108751535,0.24801517,0.0037531834,0.71590924,0.0
0.11327934,0.24741387,0.0040271347,0.72727275,0.0
0.117718935,0.24569225,0.0040443004,0.72727275,0.0
0.12106341,0.24217033,0.0039956295,0.72727275,0.0
0.12331271,0.23441958,0.0039491584,0.72727275,0.0
0.12656683,0.22148323,0.0037099537,0.72727275,0.0
0.13082576,0.20550585,0.0033681402,0.71590924,0.0
0.13653207,0.19062352,0.0033833324,0.71590924,0.0
0.14368606,0.17745948,0.0040376517,0.71590924,0.0
0.15091193,0.16862583,0.006151042,0.71590924,0.0
0.15821004,0.16553497,0.00927291,0.71590924,0.0
0.1638329,0.16308427,0.012156253,0.71590924,0.0
0.1677804,0.15992427,0.01461107,0.71590924,0.0
0.1719873,0.15872097,0.017527405,0.6818185,0.0
0.17645311,0.15870166,0.019529134,0.6818185,0.0
0.18162775,0.15771508,0.021252703,0.7386365,0.0
0.18751085,0.15843081,0.025696773,0.784091,0.0
0.19274294,0.16159177,0.03150102,0.8295455,0.0
0.1973238,0.16346812,0.03862068,0.92045474,0.0
0.2014575,0.16430354,0.049475834,0.9318185,0.0
0.20514417,0.16640282,0.06280029,0.90909123,0.0
0.20616221,0.16584373,0.07237121,0.8977275,0.0
0.20451164,0.16282701,0.07616225,0.886364,0.0
0.20355809,0.15876102,0.07394554,0.86363673,0.0
0.20330143,0.15502477,0.06397738,0.886364,0.0
0.20050836,0.15286326,0.048532274,0.840909,0.0
0.19517899,0.15438104,0.031789567,0.77272725,0.0
0.19078112,0.15557289,0.019016962,0.7386365,0.0
0.18731499,0.15747952,0.009922688,0.70454574,0.0
0.1837014,0.15899205,0.007699377,0.67045474,0.0
0.17994022,0.158952,0.0069793835,0.6818185,0.0
0.17643428,0.15672898,0.006143342,0.71590924,0.0
0.1731838,0.15472579,0.0062454855,0.71590924,0.0
0.16956747,0.15435195,0.0065916944,0.71590924,0.0
0.16558528,0.15398264,0.0061897347,0.71590924,0.0
0.16147232,0.1529944,0.0052101333,0.71590924,0.0
0.15722859,0.15329075,0.004219581,0.71590924,0.0
0.1549443,0.15400267,0.0031284932,0.71590924,0.0
0.15461934,0.1536448,0.0027066595,0.71590924,0.0
0.1520431,0.15403199,0.0024046828,0.71590924,0.0
0.1472156,0.15440679,0.0016792924,0.71590924,0.0
0.14230072,0.15373373,0.0013855938,0.71590924,0.0
0.1372987,0.15302181,0.0012465282,0.71590924,0.0
0.13327694,0.15249944,0.001207253,0.693182,0.0
0.1302352,0.15342665,0.0012478172,0.636364,0.0
0.1279189,0.15627551,0.0030667344,0.65909123,0.0
0.12632823,0.16421247,0.0058138315,0.62500024,0.0
0.12447411,0.17896843,0.006740324,0.636364,0.0
0.122356415,0.19243431,0.0068631656,0.65909123,0.0
0.12053627,0.20255709,0.0064086923,0.71590924,0.0
0.11901349,0.21130204,0.005611035,0.693182,0.0
0.117601216,0.21564269,0.004127873,0.72727275,0.0
0.11629963,0.21392012,0.0026954948,0.71590924,0.0
0.11493373,0.21449733,0.0018435232,0.7386365,0.0
0.113503575,0.21777868,0.0017614807,0.75,0.0
0.110021055,0.2226808,0.0019734325,0.76136374,0.0
0.104486346,0.22774243,0.0021478357,0.76136374,0.0
0.098746955,0.23271799,0.0022920654,0.76136374,0.0
0.09280294,0.2353828,0.0024136957,0.7386365,0.0
0.088308334,0.23595214,0.0023828396,0.72727275,0.0
0.08526319,0.23572707,0.0021116077,0.71590924,0.0
0.08345735,0.23658037,0.0017189197,0.71590924,0.0
0.08289087,0.2364788,0.0012077484,0.71590924,0.0
0.08310777,0.23666668,0.0007199729,0.71590924,0.0
0.084108114,0.23935056,0.00043778424,0.71590924,0.0
0.08361912,0.2399149,0.00048781093,0.71590924,0.0
0.08164078,0.23812747,0.00093424483,0.71590924,0.0
0.08041763,0.23689961,0.001601513,0.71590924,0.0
0.07994968,0.23609209,0.0021080486,0.71590924,0.0
0.07833701,0.2350924,0.0021857745,0.71590924,0.0
0.07557964,0.23585176,0.0018783938,0.71590924,0.0
0.07347208,0.23726559,0.0013736784,0.71590924,0.0
0.07201427,0.2389307,0.0010672067,0.71590924,0.0
0.0708164,0.23926163,0.0013076868,0.71590924,0.0
0.06987846,0.2379303,0.0018622526,0.71590924,0.0
0.06933057,0.23555851,0.0023778835,0.71590924,0.0
0.06917292,0.23188686,0.0028689774,0.71590924,0.0
0.06911129,0.22690511,0.0030712476,0.71590924,0.0
0.0691458,0.21766901,0.002761507,0.71590924,0.0
0.06947553,0.20375586,0.0024273335,0.71590924,0.0
0.07010049,0.18637872,0.0021821596,0.71590924,0.0
0.06937039,0.16816902,0.0018072524,0.71590924,0.0
0.06728512,0.1562376,0.0015634056,0.71590924,0.0
0.06522673,0.14543247,0.0013489272,0.71590924,0.0
0.06319523,0.1362679,0.0010193929,0.71590924,0.0
0.008455873,0.23129582,0.0013751076,0.71590924,0.0
0.008955598,0.22908783,0.001646806,0.71590924,0.0
0.009954989,0.22824264,0.0023978814,0.71590924,0.0
0.010951102,0.22756052,0.003340731,0.71590924,0.0
0.011944056,0.22572994,0.0046838676,0.71590924,0.0
0.013314664,0.2247622,0.005611604,0.71590924,0.0
0.015062809,0.22538972,0.0056248177,0.71590924,0.0
0.017189264,0.22669697,0.004841479,0.71590924,0.0
0.019693851,0.22804856,0.0036065956,0.71590924,0.0
0.02196616,0.23000097,0.0022503952,0.71590924,0.0
0.024006069,0.23210669,0.0011585853,0.71590924,0.0
0.025801301,0.23433113,0.0008674627,0.71590924,0.0
0.027351916,0.23563647,0.001019754,0.71590924,0.0
0.029878795,0.23759985,0.0016440423,0.71590924,0.0
0.03338194,0.2404244,0.002438265,0.71590924,0.0
0.036388457,0.24263453,0.0030898745,0.71590924,0.0
0.03889823,0.24404478,0.0033230311,0.71590924,0.0
0.041599512,0.2451415,0.0033503324,0.71590924,0.0
0.044492364,0.24563432,0.0029309625,0.71590924,0.0
0.047562838,0.24508452,0.002426824,0.71590924,0.0
0.050810814,0.24479556,0.0035508238,0.72727275,0.0
0.05342233,0.24479604,0.0063896943,0.75,0.0
0.055397272,0.24622798,0.011556583,0.70454574,0.0
0.05739516,0.24764228,0.014508237,0.65909123,0.0
0.059415877,0.24975276,0.018329374,0.61363673,0.0
0.06272155,0.25008392,0.021252025,0.534091,0.0
0.06731236,0.2495575,0.01898909,0.51136374,0.0
0.071273744,0.24753547,0.012478121,0.55681825,0.0
0.07460588,0.2459104,0.009755146,0.602273,0.0
0.076355696,0.24336934,0.007792635,0.6477275,0.0
0.076523304,0.24306536,0.0046161152,0.71590924,0.0
0.07837987,0.24529457,0.003018545,0.71590924,0.0
0.08192527,0.24591088,0.004712846,0.71590924,0.0
0.08458686,0.24352169,0.0056626787,0.71590924,0.0
0.086364746,0.24103427,0.005594069,0.71590924,0.0
0.088284135,0.24011946,0.005084671,0.71590924,0.0
0.090345204,0.23700619,0.004967265,0.71590924,0.0
0.0928362,0.23540545,0.0041202833,0.71590924,0.0
0.09575719,0.2361722,0.0040822877,0.71590924,0.0
0.09493667,0.23504186,0.004523697,0.71590924,0.0
0.09037465,0.23191595,0.005911735,0.71590924,0.0
0.089873314,0.23025823,0.008084872,0.71590924,0.0
0.093432605,0.23158956,0.009841517,0.71590924,0.0
0.09621251,0.23256421,0.010557056,0.71590924,0.0
0.09821302,0.23599982,0.011572223,0.71590924,0.0
0.099525094,0.24288344,0.012681663,0.6818185,0.0
0.10014874,0.24692106,0.011812839,0.6818185,0.0
0.10174656,0.24827027,0.010334977,0.6818185,0.0
0.10431844,0.24988484,0.009224889,0.6818185,0.0
0.10791308,0.25055575,0.006943519,0.6818185,0.0
0.11253047,0.2470088,0.0037076543,0.72727275,0.0
0.117268026,0.24499512,0.0037190435,0.7386365,0.0
0.122125745,0.24300313,0.004273295,0.7386365,0.0
0.12598562,0.23889112,0.0048682843,0.7386365,0.0
0.12884766,0.22933054,0.005430809,0.7386365,0.0
0.13207841,0.21437407,0.005462424,0.72727275,0.0
0.13567758,0.19928813,0.0049209925,0.71590924,0.0
0.14096665,0.18485045,0.004241185,0.71590924,0.0
0.14794576,0.17285824,0.004237618,0.71590924,0.0
0.1550225,0.16631794,0.0060659666,0.71590924,0.0
0.16219676,0.16527772,0.009480132,0.71590924,0.0
0.16831243,0.16317344,0.013137911,0.72727275,0.0
0.17336965,0.16007018,0.016002156,0.72727275,0.0
0.17820644,0.1585815,0.019032434,0.693182,0.0
0.1828227,0.15807438,0.0212495,0.6818185,0.0
0.18813848,0.15748072,0.023291882,0.72727275,0.0
0.19415367,0.15836644,0.027486969,0.76136374,0.0
0.19940114,0.16125035,0.032891147,0.80681825,0.0
0.2038809,0.16176319,0.03892859,0.8977275,0.0
0.20784843,0.16212654,0.049727764,0.96590924,0.0
0.21130347,0.16350055,0.06528686,0.96590924,0.0
0.21229279,0.16282797,0.07840256,0.96590924,0.0
0.21081626,0.15956521,0.08542753,0.96590924,0.0
0.20956945,0.15609527,0.086739674,0.95454574,0.0
0.20855188,0.1523192,0.07982609,0.943182,0.0
0.20581388,0.15031981,0.06295563,0.8977275,0.0
0.20135498,0.1515429,0.039352063,0.81818175,0.0
0.19665551,0.1528728,0.02074619,0.784091,0.0
0.19171548,0.15524936,0.011105927,0.7386365,0.0
0.1874516,0.15722084,0.009034145,0.693182,0.0
0.18386388,0.15723872,0.008476105,0.693182,0.0
0.18037236,0.1553061,0.0071628187,0.72727275,0.0
0.1769768,0.153651,0.006971606,0.71590924,0.0
0.17334557,0.15293622,0.0072232326,0.71590924,0.0
0.16947877,0.15243316,0.0063364524,0.71590924,0.0
0.16529953,0.15131068,0.0046694167,0.71590924,0.0
0.16080797,0.15107584,0.003495812,0.71590924,0.0
0.15841019,0.151649,0.0026244586,0.71590924,0.0
0.15810609,0.15221596,0.0021565282,0.71590924,0.0
0.15567422,0.15313983,0.0019088648,0.71590924,0.0
0.15111434,0.15321898,0.001550864,0.71590924,0.0
0.14612973,0.15231037,0.0013881256,0.71590924,0.0
0.14072013,0.15206742,0.0012960862,0.71590924,0.0
0.13664782,0.15240765,0.0012264592,0.693182,0.0
0.13391256,0.1538918,0.001415954,0.67045474,0.0
0.13199782,0.15722847,0.003338824,0.693182,0.0
0.13090348,0.16490388,0.0051714424,0.693182,0.0
0.12929237,0.17669463,0.005965242,0.693182,0.0
0.12716454,0.18647695,0.006431371,0.71590924,0.0
0.12537205,0.1934216,0.006267898,0.7386365,0.0
0.1239149,0.19926262,0.0055635534,0.71590924,0.0
0.12225914,0.20188642,0.0042832075,0.71590924,0.0
0.12040472,0.20008111,0.0030494998,0.72727275,0.0
0.118428886,0.20031428,0.0023671463,0.76136374,0.0
0.11633164,0.20408583,0.0025330684,0.784091,0.0
0.11294067,0.21162367,0.0033024545,0.80681825,0.0
0.108255744,0.21934843,0.004252744,0.81818175,0.0
0.10297465,0.22720623,0.0048764036,0.81818175,0.0
0.0970974,0.23249197,0.00492566,0.7954545,0.0
0.09267199,0.23433375,0.0044796723,0.77272725,0.0
0.08969861,0.23432136,0.0033768741,0.75,0.0
0.08777231,0.23445654,0.0020482559,0.7386365,0.0
0.0868932,0.23374009,0.0009994775,0.72727275,0.0
0.08690643,0.23416829,0.00042871246,0.71590924,0.0
0.087812126,0.23738599,0.00023457315,0.71590924,0.0
0.087604344,0.23684192,0.0006161097,0.71590924,0.0
0.08628309,0.23514128,0.0014720443,0.71590924,0.0
0.08550036,0.2347107,0.0025581778,0.71590924,0.0
0.08525616,0.23420072,0.0033413046,0.71590924,0.0
0.08383125,0.23328853,0.003540398,0.71590924,0.0
0.08122569,0.23478389,0.0031099804,0.71590924,0.0
0.07950348,0.23678327,0.0022649984,0.71590924,0.0
0.07866472,0.23837686,0.0013329182,0.71590924,0.0
0.07776624,0.23857355,0.00088722445,0.71590924,0.0
0.076808035,0.23744607,0.0009690337,0.71590924,0.0
0.07598281,0.23670578,0.0014681793,0.71590924,0.0
0.07529068,0.23600197,0.0022780434,0.71590924,0.0
0.07516682,0.23455954,0.0030525033,0.71590924,0.0
0.07561135,0.22907758,0.0033998373,0.71590924,0.0
0.07575452,0.21722269,0.0035036765,0.72727275,0.0
0.07559621,0.19846487,0.003274093,0.72727275,0.0
0.07424253,0.17671561,0.0025820401,0.72727275,0.0
0.07169354,0.16227269,0.0020537819,0.72727275,0.0
0.06947148,0.14722538,0.0015678457,0.72727275,0.0
0.06757641,0.13387442,0.0011323555,0.71590924,0.0
0.008733749,0.2327478,0.0013805139,0.71590924,0.0
0.009386718,0.2300868,0.0012626578,0.71590924,0.0
0.010692656,0.22879839,0.0013709511,0.71590924,0.0
0.011806846,0.22739005,0.0017433632,0.71590924,0.0
0.012729347,0.22433591,0.0021684985,0.71590924,0.0
0.014144301,0.22240305,0.002635792,0.71590924,0.0
0.01605171,0.22231793,0.0026927763,0.71590924,0.0
0.018212378,0.2232678,0.002481095,0.71590924,0.0
0.020626485,0.22447276,0.0019833772,0.71590924,0.0
0.023043096,0.2265513,0.001337341,0.71590924,0.0
0.02546227,0.22873187,0.0007833296,0.71590924,0.0
0.027428925,0.23110771,0.00061416463,0.71590924,0.0
0.028943181,0.23234677,0.00086938706,0.71590924,0.0
0.031603992,0.23462701,0.0019186321,0.71590924,0.0
0.0354113,0.23768139,0.003220574,0.71590924,0.0
0.038430393,0.24031687,0.004289479,0.71590924,0.0
0.040661216,0.24192786,0.0046145706,0.71590924,0.0
0.043378234,0.24337244,0.0045296093,0.71590924,0.0
0.046581388,0.2433703,0.0037228176,0.71590924,0.0
0.04978341,0.24257445,0.0027646334,0.71590924,0.0
0.052984238,0.24173045,0.0035475316,0.72727275,0.0
0.055711567,0.24124885,0.0063737463,0.75,0.0
0.057965457,0.24252152,0.011871013,0.70454574,0.0
0.06025672,0.24476051,0.015096671,0.65909123,0.0
0.06258541,0.2475555,0.019065715,0.61363673,0.0
0.066057265,0.24858618,0.021954585,0.534091,0.0
0.070672095,0.24830317,0.01840742,0.51136374,0.0
0.074807405,0.24615812,0.011784675,0.55681825,0.0
0.07846308,0.24499011,0.009830946,0.602273,0.0
0.08028567,0.24272299,0.008590326,0.6477275,0.0
0.08027494,0.24251485,0.0058386726,0.71590924,0.0
0.0820896,0.24380755,0.0044524716,0.71590924,0.0
0.08572984,0.2435205,0.0049208286,0.71590924,0.0
0.088569164,0.24030662,0.0047690314,0.71590924,0.0
0.09060782,0.23704576,0.0041219937,0.71590924,0.0
0.09269655,0.2353189,0.0035775276,0.71590924,0.0
0.0948354,0.2334435,0.003380098,0.71590924,0.0
0.09742159,0.232826,0.0028402489,0.71590924,0.0
0.10045493,0.2339294,0.0027337344,0.71590924,0.0
0.099589586,0.23341942,0.0029635504,0.71590924,0.0
0.094825566,0.23103762,0.003969716,0.71590924,0.0
0.09436077,0.2298255,0.0056736106,0.71590924,0.0
0.098195314,0.2309308,0.007200013,0.71590924,0.0
0.10104841,0.23168302,0.008413301,0.71590924,0.0
0.102919996,0.23566365,0.010498367,0.71590924,0.0
0.10429442,0.24383521,0.012756563,0.6818185,0.0
0.10517174,0.24827671,0.013111138,0.6818185,0.0
0.10689527,0.24989128,0.0127935605,0.6818185,0.0
0.109465,0.25123382,0.011945194,0.6818185,0.0
0.11286706,0.2504542,0.008470366,0.6818185,0.0
0.11710149,0.24509645,0.0043773665,0.72727275,0.0
0.12162489,0.24164414,0.0045761536,0.75,0.0
0.12643737,0.23986125,0.006126567,0.75,0.0
0.13057375,0.2358346,0.0074728597,0.71590924,0.0
0.13403404,0.22493315,0.008429778,0.6818185,0.0
0.13749456,0.20932674,0.00852183,0.67045474,0.0
0.14095545,0.19478893,0.0075711766,0.6477275,0.0
0.1461631,0.18041205,0.005943642,0.6477275,0.0
0.15311778,0.16874361,0.004918108,0.6818185,0.0
0.16017962,0.1642282,0.006072459,0.71590924,0.0
0.16734838,0.1648624,0.009364564,0.71590924,0.0
0.17383766,0.16299534,0.014041687,0.7386365,0.0
0.17964768,0.15950227,0.018442657,0.75,0.0
0.1846565,0.15761352,0.021885924,0.75,0.0
0.18886423,0.156317,0.024596281,0.77272725,0.0
0.19382703,0.1555624,0.028396424,0.81818175,0.0
0.19954479,0.15602827,0.033002745,0.840909,0.0
0.20457232,0.15863371,0.03727984,0.87500024,0.0
0.20890975,0.15876698,0.041619595,0.9318185,0.0
0.21265864,0.15876794,0.05080938,0.96590924,0.0
0.215819,0.15922356,0.06634708,0.977273,0.0
0.21686661,0.15901875,0.08110605,0.9886365,0.0
0.21580172,0.15560985,0.0891534,1.0000002,0.0
0.21433818,0.15267015,0.094180085,1.0000002,0.0
0.21247637,0.1496396,0.092457935,1.0000002,0.0
0.20973885,0.14731526,0.076800905,0.90909123,0.0
0.20612562,0.14780879,0.045469552,0.8295455,0.0
0.20133984,0.14937925,0.022206467,0.7954545,0.0
0.19538164,0.15155125,0.012675246,0.7386365,0.0
0.19076514,0.15374708,0.011038917,0.6818185,0.0
0.18749046,0.15483713,0.010639295,0.71590924,0.0
0.18428099,0.15367413,0.009214773,0.7386365,0.0
0.18113661,0.15323758,0.00905563,0.71590924,0.0
0.17762828,0.15345144,0.00930924,0.71590924,0.0
0.17375612,0.15322995,0.008062881,0.71590924,0.0
0.16951478,0.15194464,0.0059903925,0.71590924,0.0
0.16490412,0.15146208,0.0045756632,0.71590924,0.0
0.16252184,0.15151048,0.0032856232,0.71590924,0.0
